elevator,reason,out_of_service,first_missed,estimated_return
EL229,Maintenance,2018-05-03 13:03:00+00:00,2018-05-03 19:14:08.745543+00:00,2018-05-03 21:00:00+00:00
EL106,Under Investigation,2018-05-03 11:14:00+00:00,2018-05-03 15:02:09.410855+00:00,2018-05-03 21:00:00+00:00
EL310,Under Investigation,2018-05-03 14:00:00+00:00,2018-05-03 16:44:10.315064+00:00,2018-05-03 22:00:00+00:00
EL310,Under Investigation,2018-05-03 14:03:00+00:00,2018-05-03 14:08:08.745189+00:00,2018-05-03 22:00:00+00:00
EL226,Repair,2018-05-03 13:45:00+00:00,2018-05-03 14:58:09.922359+00:00,2018-05-03 22:00:00+00:00
EL306,Under Investigation,2018-05-03 14:45:00+00:00,2018-05-03 18:41:09.468210+00:00,2018-05-03 23:00:00+00:00
EL711,Under Investigation,2018-05-03 14:26:00+00:00,2018-05-03 16:47:12.144365+00:00,2018-05-03 23:00:00+00:00
EL146,Maintenance,2018-05-03 14:30:00+00:00,2018-05-03 19:56:10.148859+00:00,2018-05-03 23:00:00+00:00
EL701,Under Investigation,2018-05-03 15:20:00+00:00,2018-05-04 00:21:09.044916+00:00,2018-05-04 00:00:00+00:00
EL312,Under Investigation,2018-05-03 18:17:00+00:00,2018-05-04 00:14:09.457643+00:00,2018-05-04 01:00:00+00:00
EL437,Under Investigation,2018-05-03 16:51:00+00:00,2018-05-03 21:34:08.384288+00:00,2018-05-04 01:00:00+00:00
EL232,Repair,2018-05-03 15:49:00+00:00,2018-05-04 00:16:10.537668+00:00,2018-05-04 01:00:00+00:00
EL185,Maintenance,2018-05-03 21:10:00+00:00,2018-05-03 22:15:09.319969+00:00,2018-05-04 02:00:00+00:00
EL189,Under Investigation,2018-05-03 17:46:00+00:00,2018-05-03 21:58:10.133117+00:00,2018-05-04 02:00:00+00:00
EL248,Under Investigation,2018-05-03 17:23:00+00:00,2018-05-03 19:21:08.693801+00:00,2018-05-04 02:00:00+00:00
EL439,Maintenance,2018-05-04 00:05:00+00:00,2018-05-04 00:56:09.978929+00:00,2018-05-04 03:00:00+00:00
EL184,Maintenance,2018-05-03 20:00:00+00:00,2018-05-03 20:23:10.574629+00:00,2018-05-04 03:00:00+00:00
EL424,Maintenance,2018-05-03 14:19:00+00:00,2018-05-03 15:22:09.857682+00:00,2018-05-04 03:00:00+00:00
EL721,Under Investigation,2018-05-04 01:38:00+00:00,2018-05-04 04:21:08.827888+00:00,2018-05-04 04:00:00+00:00
EL108,Repair,2018-05-03 21:35:00+00:00,2018-05-04 01:43:08.820559+00:00,2018-05-04 04:00:00+00:00
EL262,Under Investigation,2018-05-03 19:53:00+00:00,2018-05-04 01:16:08.838432+00:00,2018-05-04 04:00:00+00:00
EL709,Under Investigation,2018-05-03 19:13:00+00:00,2018-05-03 20:22:09.490604+00:00,2018-05-04 04:00:00+00:00
EL443,Under Investigation,2018-05-03 20:57:00+00:00,2018-05-04 00:40:07.996266+00:00,2018-05-04 05:00:00+00:00
EL267,Under Investigation,2018-05-03 21:47:00+00:00,2018-05-04 05:58:09.438781+00:00,2018-05-04 06:00:00+00:00
EL397,Under Investigation,2018-05-03 21:35:00+00:00,2018-05-04 02:26:09.006139+00:00,2018-05-04 06:00:00+00:00
EL761,Maintenance,2018-05-03 21:40:00+00:00,2018-05-05 19:56:10.261373+00:00,2018-05-04 06:00:00+00:00
EL228,Maintenance,2018-05-03 22:15:00+00:00,2018-05-04 00:10:08.245201+00:00,2018-05-04 07:00:00+00:00
EL438,Maintenance,2018-05-03 22:10:00+00:00,2018-05-03 22:49:08.721891+00:00,2018-05-04 07:00:00+00:00
EL333,Under Investigation,2018-05-03 23:50:00+00:00,2018-05-04 01:13:09.781019+00:00,2018-05-04 08:00:00+00:00
EL206,Under Investigation,2018-05-03 23:30:00+00:00,2018-05-04 01:55:09.637598+00:00,2018-05-04 08:00:00+00:00
EL244,Cleaning,2018-05-04 04:30:00+00:00,2018-05-04 05:01:10.992700+00:00,2018-05-04 09:00:00+00:00
EL413,Maintenance,2018-05-04 03:53:00+00:00,2018-05-04 08:51:10.788228+00:00,2018-05-04 09:00:00+00:00
EL602,Maintenance,2018-05-04 06:47:00+00:00,2018-05-04 07:48:10.281151+00:00,2018-05-04 10:00:00+00:00
EL372,Under Investigation,2018-05-04 05:25:00+00:00,2018-05-04 08:01:10.102418+00:00,2018-05-04 10:00:00+00:00
EL194,Inspection,2018-05-04 04:30:00+00:00,2018-05-04 07:20:08.129073+00:00,2018-05-04 10:00:00+00:00
EL429,Inspection,2018-05-04 03:55:00+00:00,2018-05-04 08:30:08.660055+00:00,2018-05-04 10:00:00+00:00
EL427,Maintenance,2018-05-04 03:53:00+00:00,2018-05-04 08:57:08.634026+00:00,2018-05-04 10:00:00+00:00
EL732,Maintenance,2018-05-04 03:45:00+00:00,2018-05-04 08:33:10.571044+00:00,2018-05-04 10:00:00+00:00
EL202,Inspection,2018-05-04 03:42:00+00:00,2018-05-04 08:38:10.658463+00:00,2018-05-04 10:00:00+00:00
EL237,Maintenance,2018-05-04 03:30:00+00:00,2018-05-04 09:01:10.485845+00:00,2018-05-04 10:00:00+00:00
EL299,Maintenance,2018-05-04 03:30:00+00:00,2018-05-04 09:03:11.619032+00:00,2018-05-04 10:00:00+00:00
EL302,Maintenance,2018-05-04 03:30:00+00:00,2018-05-04 09:16:11.075244+00:00,2018-05-04 10:00:00+00:00
EL127,Maintenance,2018-05-04 03:25:00+00:00,2018-05-04 09:03:11.619032+00:00,2018-05-04 10:00:00+00:00
EL603,Maintenance,2018-05-04 02:59:00+00:00,2018-05-04 06:48:08.446925+00:00,2018-05-04 10:00:00+00:00
EL221,Under Investigation,2018-05-04 04:23:00+00:00,2018-05-04 07:50:09.740309+00:00,2018-05-04 12:00:00+00:00
EL126,Under Investigation,2018-05-04 03:32:00+00:00,2018-05-04 03:53:10.975415+00:00,2018-05-04 12:00:00+00:00
EL333,Maintenance,2018-05-04 01:27:00+00:00,2018-05-04 05:09:10.321960+00:00,2018-05-04 12:00:00+00:00
EL710,Under Investigation,2018-05-04 04:52:00+00:00,2018-05-04 09:22:10.850463+00:00,2018-05-04 13:00:00+00:00
EL279X,Repair,2018-05-04 05:15:00+00:00,2018-05-04 17:14:08.691789+00:00,2018-05-04 14:00:00+00:00
EL450X,Under Investigation,2018-05-04 05:40:00+00:00,2018-05-05 00:37:09.783394+00:00,2018-05-04 14:00:00+00:00
EL700X,Repair,2018-05-04 05:12:00+00:00,2018-05-04 17:14:08.691789+00:00,2018-05-04 14:00:00+00:00
EL603,Maintenance,2018-05-04 13:10:00+00:00,2018-05-04 16:42:08.206326+00:00,2018-05-04 17:00:00+00:00
EL221,Under Investigation,2018-05-04 08:43:00+00:00,2018-05-04 14:33:10.243174+00:00,2018-05-04 17:00:00+00:00
EL329,Under Investigation,2018-05-04 08:13:00+00:00,2018-05-04 12:39:08.479258+00:00,2018-05-04 17:00:00+00:00
EL730,Under Investigation,2018-05-04 13:40:00+00:00,2018-05-04 13:59:08.420923+00:00,2018-05-04 18:00:00+00:00
EL310,Maintenance,2018-05-04 13:05:00+00:00,2018-05-04 16:25:08.287559+00:00,2018-05-04 18:00:00+00:00
EL112,Maintenance,2018-05-04 15:23:00+00:00,2018-05-04 16:43:09.398551+00:00,2018-05-04 19:00:00+00:00
EL462,Maintenance,2018-05-04 15:11:00+00:00,2018-05-04 15:37:09.174662+00:00,2018-05-04 19:00:00+00:00
EL415X,Repair,2018-05-04 15:00:00+00:00,2018-05-04 17:13:09.382509+00:00,2018-05-04 19:00:00+00:00
EL463,Under Investigation,2018-05-04 14:50:00+00:00,2018-05-04 15:12:09.469202+00:00,2018-05-04 19:00:00+00:00
EL111,Maintenance,2018-05-04 14:05:00+00:00,2018-05-04 15:24:08.815422+00:00,2018-05-04 19:00:00+00:00
EL238,Maintenance,2018-05-04 13:59:00+00:00,2018-05-04 17:52:09.444371+00:00,2018-05-04 19:00:00+00:00
EL706,Under Investigation,2018-05-04 10:52:00+00:00,2018-05-04 12:40:08.635902+00:00,2018-05-04 19:00:00+00:00
EL108,Under Investigation,2018-05-04 10:09:00+00:00,2018-05-04 12:01:09.545985+00:00,2018-05-04 19:00:00+00:00
EL146,Under Investigation,2018-05-04 14:40:00+00:00,2018-05-04 18:46:09.124167+00:00,2018-05-04 20:00:00+00:00
EL229,Maintenance,2018-05-04 12:55:00+00:00,2018-05-04 20:07:10.388518+00:00,2018-05-04 20:00:00+00:00
EL306,Under Investigation,2018-05-04 11:02:00+00:00,2018-05-04 22:00:06.726037+00:00,2018-05-04 20:00:00+00:00
EL395,Maintenance,2018-05-04 13:00:00+00:00,2018-05-05 00:33:10.823974+00:00,2018-05-04 21:00:00+00:00
EL412,Under Investigation,2018-05-04 12:25:00+00:00,2018-05-04 17:04:10.257749+00:00,2018-05-04 21:00:00+00:00
EL312,Under Investigation,2018-05-04 12:10:00+00:00,2018-05-04 12:41:09.502514+00:00,2018-05-04 21:00:00+00:00
EL371,Maintenance,2018-05-04 13:30:00+00:00,2018-05-04 22:47:10.243329+00:00,2018-05-04 22:00:00+00:00
EL374,Under Investigation,2018-05-04 03:09:00+00:00,2018-05-05 15:39:07.763510+00:00,2018-05-04 22:00:00+00:00
EL396,Maintenance,2018-05-04 13:20:00+00:00,2018-05-04 18:17:10.278789+00:00,2018-05-04 22:00:00+00:00
EL322,Under Investigation,2018-05-04 14:36:00+00:00,2018-05-04 17:25:09.060400+00:00,2018-05-04 23:00:00+00:00
EL730,Maintenance,2018-05-04 14:50:00+00:00,2018-05-04 15:08:09.462574+00:00,2018-05-04 23:00:00+00:00
EL108,Under Investigation,2018-05-04 14:38:00+00:00,2018-05-04 17:44:08.804611+00:00,2018-05-04 23:00:00+00:00
EL262,Under Investigation,2018-05-04 15:58:00+00:00,2018-05-11 17:41:08.892423+00:00,2018-05-05 00:00:00+00:00
EL711,Under Investigation,2018-05-04 16:00:00+00:00,2018-05-04 22:14:08.784463+00:00,2018-05-05 00:00:00+00:00
EL719,Under Investigation,2018-05-04 16:28:00+00:00,2018-05-04 18:50:09.206972+00:00,2018-05-05 01:00:00+00:00
EL312,Under Investigation,2018-05-04 16:45:00+00:00,2018-05-04 21:05:09.666993+00:00,2018-05-05 02:00:00+00:00
EL312,Under Investigation,2018-05-04 17:36:00+00:00,2018-05-04 18:24:10.041854+00:00,2018-05-05 02:00:00+00:00
EL412,Repair,2018-05-04 21:47:00+00:00,2018-05-06 01:27:09.509968+00:00,2018-05-05 03:00:00+00:00
EL435,Repair,2018-05-04 21:01:00+00:00,2018-05-04 22:21:09.670769+00:00,2018-05-05 03:00:00+00:00
EL434,Repair,2018-05-04 19:40:00+00:00,2018-05-04 20:49:07.952259+00:00,2018-05-05 03:00:00+00:00
EL383,Repair,2018-05-04 19:26:00+00:00,2018-05-04 23:02:09.341004+00:00,2018-05-05 03:00:00+00:00
EL408,Maintenance,2018-05-04 19:25:00+00:00,2018-05-04 19:49:08.120310+00:00,2018-05-05 03:00:00+00:00
EL178,Under Investigation,2018-05-04 18:56:00+00:00,2018-05-04 20:18:09.364792+00:00,2018-05-05 03:00:00+00:00
EL730,Under Investigation,2018-05-04 18:34:00+00:00,2018-05-04 22:40:08.106798+00:00,2018-05-05 03:00:00+00:00
EL195,Repair,2018-05-04 18:02:00+00:00,2018-05-04 20:59:09.084952+00:00,2018-05-05 03:00:00+00:00
EL105,Under Investigation,2018-05-04 23:29:00+00:00,2018-05-05 02:52:08.775163+00:00,2018-05-05 04:00:00+00:00
EL720,Under Investigation,2018-05-04 20:48:00+00:00,2018-05-05 00:16:10.450241+00:00,2018-05-05 05:00:00+00:00
EL209,Under Investigation,2018-05-04 20:37:00+00:00,2018-05-04 22:58:09.784800+00:00,2018-05-05 05:00:00+00:00
EL312,Under Investigation,2018-05-04 22:25:00+00:00,2018-05-07 23:00:07.179300+00:00,2018-05-05 07:00:00+00:00
EL178,Under Investigation,2018-05-04 23:51:00+00:00,2018-05-05 01:38:09.962360+00:00,2018-05-05 08:00:00+00:00
EL146,Under Investigation,2018-05-05 00:33:00+00:00,2018-05-05 05:52:11.111228+00:00,2018-05-05 09:00:00+00:00
EL240,Maintenance,2018-05-05 07:35:00+00:00,2018-05-05 09:06:07.870218+00:00,2018-05-05 10:00:00+00:00
EL210,Maintenance,2018-05-05 07:08:00+00:00,2018-05-05 09:09:10.434446+00:00,2018-05-05 10:00:00+00:00
EL397,Inspection,2018-05-05 06:10:00+00:00,2018-05-05 09:36:09.859927+00:00,2018-05-05 10:00:00+00:00
EL222,Urgent Con Edison Upgrades,2018-05-05 03:45:00+00:00,2018-05-05 08:57:08.255564+00:00,2018-05-05 10:00:00+00:00
EL224,Urgent Con Edison Upgrades,2018-05-05 03:45:00+00:00,2018-05-05 08:58:12.613865+00:00,2018-05-05 10:00:00+00:00
EL221,Urgent Con Edison Upgrades,2018-05-05 03:45:00+00:00,2018-05-05 08:56:10.628031+00:00,2018-05-05 10:00:00+00:00
EL223,Urgent Con Edison Upgrades,2018-05-05 03:45:00+00:00,2018-05-05 08:57:08.255564+00:00,2018-05-05 10:00:00+00:00
EL396,Inspection,2018-05-05 04:02:00+00:00,2018-05-05 06:11:09.767118+00:00,2018-05-05 10:00:00+00:00
EL413,Maintenance,2018-05-05 03:30:00+00:00,2018-05-05 09:06:07.870218+00:00,2018-05-05 10:00:00+00:00
EL127,Maintenance,2018-05-05 03:30:00+00:00,2018-05-05 09:03:10.217832+00:00,2018-05-05 10:00:00+00:00
EL201,Maintenance,2018-05-05 03:20:00+00:00,2018-05-05 10:33:09.593601+00:00,2018-05-05 10:00:00+00:00
EL721,Under Investigation,2018-05-05 01:40:00+00:00,2018-05-05 09:41:10.955952+00:00,2018-05-05 10:00:00+00:00
EL182,Under Investigation,2018-05-05 02:25:00+00:00,2018-05-05 09:21:10.366806+00:00,2018-05-05 11:00:00+00:00
EL305,Under Investigation,2018-05-05 04:50:00+00:00,2018-05-05 06:29:08.909699+00:00,2018-05-05 13:00:00+00:00
EL277,Under Investigation,2018-05-05 07:25:00+00:00,2018-05-05 11:11:10.599305+00:00,2018-05-05 15:00:00+00:00
EL145,Under Investigation,2018-05-05 06:35:00+00:00,2018-05-05 18:20:09.064243+00:00,2018-05-05 15:00:00+00:00
EL116,Under Investigation,2018-05-05 06:25:00+00:00,2018-05-05 07:50:08.253096+00:00,2018-05-05 15:00:00+00:00
EL244,Under Investigation,2018-05-05 07:05:00+00:00,2018-05-05 08:20:08.137057+00:00,2018-05-05 16:00:00+00:00
EL219,Under Investigation,2018-05-05 07:25:00+00:00,2018-05-06 18:33:09.622069+00:00,2018-05-05 16:00:00+00:00
EL212,Under Investigation,2018-05-05 07:25:00+00:00,2018-05-05 08:53:11.445178+00:00,2018-05-05 16:00:00+00:00
EL280,Under Investigation,2018-05-05 08:43:00+00:00,2018-05-05 11:59:10.221223+00:00,2018-05-05 17:00:00+00:00
EL136,Repair,2018-05-05 12:40:00+00:00,2018-05-05 16:17:10.341162+00:00,2018-05-05 19:00:00+00:00
EL732,Repair,2018-05-05 12:47:00+00:00,2018-05-05 18:41:09.765487+00:00,2018-05-05 19:00:00+00:00
EL201,Maintenance,2018-05-05 12:45:00+00:00,2018-05-05 16:17:10.341162+00:00,2018-05-05 19:00:00+00:00
EL432,Under Investigation,2018-05-05 10:30:00+00:00,2018-05-07 01:43:10.860793+00:00,2018-05-05 19:00:00+00:00
EL182,Maintenance,2018-05-05 11:52:00+00:00,2018-05-05 13:49:10.423099+00:00,2018-05-05 20:00:00+00:00
EL729X,Repair,2018-05-05 12:31:00+00:00,2018-05-05 18:48:09.542303+00:00,2018-05-05 21:00:00+00:00
EL128,Under Investigation,2018-05-05 13:27:00+00:00,2018-05-05 16:36:08.812136+00:00,2018-05-05 22:00:00+00:00
EL327X,Repair,2018-05-05 16:10:00+00:00,2018-05-10 00:06:07.807637+00:00,2018-05-06 01:00:00+00:00
EL371,Under Investigation,2018-05-05 17:28:00+00:00,2018-05-05 22:03:09.921362+00:00,2018-05-06 02:00:00+00:00
EL331,Under Investigation,2018-05-05 17:11:00+00:00,2018-05-05 20:59:08.630358+00:00,2018-05-06 02:00:00+00:00
EL301,Under Investigation,2018-05-05 17:11:00+00:00,2018-05-05 19:50:08.079443+00:00,2018-05-06 02:00:00+00:00
EL760,Repair,2018-05-05 19:55:00+00:00,2018-05-05 22:29:10.872317+00:00,2018-05-06 03:00:00+00:00
EL376,Under Investigation,2018-05-05 18:55:00+00:00,2018-05-05 19:38:10.372072+00:00,2018-05-06 03:00:00+00:00
EL414,Under Investigation,2018-05-05 18:52:00+00:00,2018-05-05 22:10:08.612869+00:00,2018-05-06 03:00:00+00:00
EL372,Repair,2018-05-04 20:10:00+00:00,2018-05-04 23:46:09.614927+00:00,2018-05-06 03:00:00+00:00
EL396,Under Investigation,2018-05-05 21:50:00+00:00,2018-05-06 00:57:10.739598+00:00,2018-05-06 04:00:00+00:00
EL245,Maintenance,2018-05-06 08:35:00+00:00,2018-05-06 09:10:10.177212+00:00,2018-05-06 10:00:00+00:00
EL194,Maintenance,2018-05-06 08:22:00+00:00,2018-05-06 09:37:11.631519+00:00,2018-05-06 10:00:00+00:00
EL245,Maintenance,2018-05-06 04:55:00+00:00,2018-05-06 06:53:12.064897+00:00,2018-05-06 10:00:00+00:00
EL377,Maintenance,2018-05-06 03:35:00+00:00,2018-05-06 09:21:10.636333+00:00,2018-05-06 10:00:00+00:00
EL339,Maintenance,2018-05-06 03:22:00+00:00,2018-05-06 08:54:11.783662+00:00,2018-05-06 10:00:00+00:00
EL370,Maintenance,2018-05-06 03:20:00+00:00,2018-05-06 08:51:11.315612+00:00,2018-05-06 10:00:00+00:00
EL706,Maintenance,2018-05-06 03:12:00+00:00,2018-05-06 09:06:12.065926+00:00,2018-05-06 10:00:00+00:00
EL318,Maintenance,2018-05-06 03:08:00+00:00,2018-05-06 08:56:11.780906+00:00,2018-05-06 10:00:00+00:00
EL214,Under Investigation,2018-05-06 03:15:00+00:00,2018-05-06 04:21:09.324837+00:00,2018-05-06 12:00:00+00:00
EL415X,Repair,2018-05-06 05:45:00+00:00,2018-05-06 15:54:09.596991+00:00,2018-05-06 14:00:00+00:00
EL370,Maintenance,2018-05-06 15:48:00+00:00,2018-05-06 16:23:12.408221+00:00,2018-05-06 16:00:00+00:00
EL420,Maintenance,2018-05-06 13:20:00+00:00,2018-05-06 15:44:09.465205+00:00,2018-05-06 16:00:00+00:00
EL106,Under Investigation,2018-05-06 07:35:00+00:00,2018-05-06 09:22:11.400094+00:00,2018-05-06 16:00:00+00:00
EL148,Maintenance,2018-05-06 13:55:00+00:00,2018-05-06 14:15:09.376023+00:00,2018-05-06 17:00:00+00:00
EL372,Maintenance,2018-05-06 16:23:00+00:00,2018-05-06 16:48:10.470676+00:00,2018-05-06 19:00:00+00:00
EL218,Under Investigation,2018-05-06 10:51:00+00:00,2018-05-06 14:00:09.574937+00:00,2018-05-06 19:00:00+00:00
EL224,Under Investigation,2018-05-06 10:49:00+00:00,2018-05-06 16:24:09.121778+00:00,2018-05-06 19:00:00+00:00
EL443,Maintenance,2018-05-06 17:27:00+00:00,2018-05-06 17:52:11.935553+00:00,2018-05-06 20:00:00+00:00
EL329,Maintenance,2018-05-06 16:17:00+00:00,2018-05-06 18:49:09.823466+00:00,2018-05-06 20:00:00+00:00
EL402,Maintenance,2018-05-06 15:15:00+00:00,2018-05-06 15:58:11.488737+00:00,2018-05-06 20:00:00+00:00
EL371,Under Investigation,2018-05-06 11:35:00+00:00,2018-05-06 14:56:12.362732+00:00,2018-05-06 20:00:00+00:00
EL125,Maintenance,2018-05-06 12:00:00+00:00,2018-05-06 16:17:09.945444+00:00,2018-05-06 21:00:00+00:00
EL305,Maintenance,2018-05-06 11:27:00+00:00,2018-05-06 17:02:12.430708+00:00,2018-05-06 21:00:00+00:00
EL145,Under Investigation,2018-05-06 13:12:00+00:00,2018-05-06 16:00:07.601870+00:00,2018-05-06 22:00:00+00:00
EL317,Under Investigation,2018-05-06 14:53:00+00:00,2018-05-07 09:19:08.882792+00:00,2018-05-06 23:00:00+00:00
EL216,Maintenance,2018-05-06 20:15:00+00:00,2018-05-06 22:00:07.396081+00:00,2018-05-07 00:00:00+00:00
EL218,Under Investigation,2018-05-06 15:46:00+00:00,2018-05-06 20:42:09.760818+00:00,2018-05-07 00:00:00+00:00
EL280,Under Investigation,2018-05-06 16:31:00+00:00,2018-05-06 22:12:08.459747+00:00,2018-05-07 01:00:00+00:00
EL305,Repair,2018-05-06 19:47:00+00:00,2018-05-06 21:43:10.547117+00:00,2018-05-07 03:00:00+00:00
EL409,Maintenance,2018-05-06 19:33:00+00:00,2018-05-06 21:17:08.965499+00:00,2018-05-07 03:00:00+00:00
EL212,Maintenance,2018-05-06 22:20:00+00:00,2018-05-07 01:00:07.841632+00:00,2018-05-07 04:00:00+00:00
EL425,Under Investigation,2018-05-06 20:51:00+00:00,2018-05-07 01:01:08.418923+00:00,2018-05-07 04:00:00+00:00
EL491X,Under Investigation,2018-05-06 19:50:00+00:00,2018-05-07 00:42:08.461826+00:00,2018-05-07 04:00:00+00:00
EL219,Maintenance,2018-05-06 21:00:00+00:00,2018-05-06 21:58:10.883542+00:00,2018-05-07 05:00:00+00:00
EL463,Under Investigation,2018-05-06 20:59:00+00:00,2018-05-07 04:43:10.689150+00:00,2018-05-07 05:00:00+00:00
EL424,Repair,2018-05-06 21:40:00+00:00,2018-05-06 23:23:10.273568+00:00,2018-05-07 06:00:00+00:00
EL204,Under Investigation,2018-05-06 22:26:00+00:00,2018-05-07 06:42:09.178273+00:00,2018-05-07 07:00:00+00:00
EL137,Maintenance,2018-05-07 06:00:00+00:00,2018-05-07 09:13:09.201891+00:00,2018-05-07 08:00:00+00:00
EL221,Under Investigation,2018-05-07 00:45:00+00:00,2018-05-07 09:10:08.356733+00:00,2018-05-07 09:00:00+00:00
EL136,Maintenance,2018-05-07 04:20:00+00:00,2018-05-07 06:46:09.009488+00:00,2018-05-07 10:00:00+00:00
EL377,Maintenance,2018-05-07 03:40:00+00:00,2018-05-07 09:01:08.720163+00:00,2018-05-07 10:00:00+00:00
EL431,Maintenance,2018-05-07 03:35:00+00:00,2018-05-07 08:46:10.924277+00:00,2018-05-07 10:00:00+00:00
EL706,Maintenance,2018-05-07 03:08:00+00:00,2018-05-07 09:05:10.268936+00:00,2018-05-07 10:00:00+00:00
EL339,Maintenance,2018-05-07 02:56:00+00:00,2018-05-07 09:02:10.796485+00:00,2018-05-07 10:00:00+00:00
EL341,Under Investigation,2018-05-07 02:25:00+00:00,2018-05-07 04:38:10.089231+00:00,2018-05-07 10:00:00+00:00
EL214,Maintenance,2018-05-06 22:23:00+00:00,2018-05-07 01:03:10.008178+00:00,2018-05-07 10:00:00+00:00
EL414,Under Investigation,2018-05-07 02:43:00+00:00,2018-05-07 09:18:08.159798+00:00,2018-05-07 11:00:00+00:00
EL417X,Repair,2018-05-07 05:22:00+00:00,2018-05-07 12:28:10.102135+00:00,2018-05-07 13:00:00+00:00
EL371,Under Investigation,2018-05-07 04:48:00+00:00,2018-05-07 06:01:08.757326+00:00,2018-05-07 13:00:00+00:00
EL145,Under Investigation,2018-05-07 04:05:00+00:00,2018-05-07 06:33:10.587672+00:00,2018-05-07 13:00:00+00:00
EL309,Under Investigation,2018-05-07 06:21:00+00:00,2018-05-07 08:04:09.899524+00:00,2018-05-07 15:00:00+00:00
EL336,Under Investigation,2018-05-07 06:46:00+00:00,2018-05-07 08:39:09.488932+00:00,2018-05-07 15:00:00+00:00
EL106,Under Investigation,2018-05-07 07:30:00+00:00,2018-05-07 09:53:10.534817+00:00,2018-05-07 16:00:00+00:00
EL328,Maintenance,2018-05-07 14:30:00+00:00,2018-05-07 17:32:10.450236+00:00,2018-05-07 18:00:00+00:00
EL146,Maintenance,2018-05-07 14:28:00+00:00,2018-05-07 19:34:09.174980+00:00,2018-05-07 18:00:00+00:00
EL371,Under Investigation,2018-05-07 09:33:00+00:00,2018-05-07 18:27:09.172543+00:00,2018-05-07 18:00:00+00:00
EL221,Under Investigation,2018-05-07 14:41:00+00:00,2018-05-07 20:36:07.919647+00:00,2018-05-07 20:00:00+00:00
EL414,Maintenance,2018-05-07 13:53:00+00:00,2018-05-07 15:10:07.859601+00:00,2018-05-07 20:00:00+00:00
EL218,Under Investigation,2018-05-07 11:20:00+00:00,2018-05-07 17:55:08.655303+00:00,2018-05-07 20:00:00+00:00
EL245,Under Investigation,2018-05-07 12:53:00+00:00,2018-05-07 13:54:10.051231+00:00,2018-05-07 21:00:00+00:00
EL229,Maintenance,2018-05-07 12:50:00+00:00,2018-05-07 18:51:07.698290+00:00,2018-05-07 21:00:00+00:00
EL403,Repair,2018-05-07 20:30:00+00:00,2018-05-07 21:24:08.531771+00:00,2018-05-07 22:00:00+00:00
EL393,Under Investigation,2018-05-07 16:14:00+00:00,2018-05-07 16:45:08.426250+00:00,2018-05-07 22:00:00+00:00
EL111,Maintenance,2018-05-07 16:20:00+00:00,2018-05-07 17:29:08.469950+00:00,2018-05-07 22:00:00+00:00
EL412,Under Investigation,2018-05-07 13:58:00+00:00,2018-05-08 00:44:08.907372+00:00,2018-05-07 22:00:00+00:00
EL396,Maintenance,2018-05-07 13:23:00+00:00,2018-05-07 18:26:09.491309+00:00,2018-05-07 23:00:00+00:00
EL395,Maintenance,2018-05-07 13:09:00+00:00,2018-05-07 18:20:08.279761+00:00,2018-05-07 23:00:00+00:00
EL761,Under Investigation,2018-05-07 16:57:00+00:00,2018-05-07 18:35:08.250911+00:00,2018-05-08 01:00:00+00:00
EL708,Maintenance,2018-05-07 16:37:00+00:00,2018-05-07 17:42:08.890703+00:00,2018-05-08 01:00:00+00:00
EL127,Under Investigation,2018-05-07 16:20:00+00:00,2018-05-07 20:39:08.679909+00:00,2018-05-08 01:00:00+00:00
EL112,Maintenance,2018-05-07 17:30:00+00:00,2018-05-07 18:36:09.625842+00:00,2018-05-08 02:00:00+00:00
EL221,Repair,2018-05-07 22:20:00+00:00,2018-05-08 01:42:10.162010+00:00,2018-05-08 06:00:00+00:00
EL371,Under Investigation,2018-05-07 22:09:00+00:00,2018-05-08 01:07:09.065568+00:00,2018-05-08 07:00:00+00:00
EL128,Maintenance,2018-05-08 03:55:00+00:00,2018-05-08 09:01:08.043619+00:00,2018-05-08 09:00:00+00:00
EL128,Maintenance,2018-05-08 04:29:00+00:00,2018-05-08 04:45:07.880618+00:00,2018-05-08 09:00:00+00:00
EL234,Under Investigation,2018-05-08 00:21:00+00:00,2018-05-08 00:58:10.479107+00:00,2018-05-08 09:00:00+00:00
EL318,Maintenance,2018-05-08 03:15:00+00:00,2018-05-08 08:56:09.638951+00:00,2018-05-08 10:00:00+00:00
EL115,Maintenance,2018-05-08 05:39:00+00:00,2018-05-08 09:47:10.529694+00:00,2018-05-08 10:00:00+00:00
EL209,Maintenance,2018-05-08 05:30:00+00:00,2018-05-08 08:56:09.638951+00:00,2018-05-08 10:00:00+00:00
EL217,Maintenance,2018-05-08 04:55:00+00:00,2018-05-08 07:12:07.715834+00:00,2018-05-08 10:00:00+00:00
EL378,Maintenance,2018-05-08 04:07:00+00:00,2018-05-08 08:23:09.778293+00:00,2018-05-08 10:00:00+00:00
EL398,Inspection,2018-05-08 03:50:00+00:00,2018-05-08 08:33:10.865071+00:00,2018-05-08 10:00:00+00:00
EL339,Inspection,2018-05-08 03:45:00+00:00,2018-05-08 08:56:09.638951+00:00,2018-05-08 10:00:00+00:00
EL431,Maintenance,2018-05-08 03:45:00+00:00,2018-05-08 08:44:09.498566+00:00,2018-05-08 10:00:00+00:00
